feature,importance,model,base_config,seed
cat__id_31_mode_chrome generic,140,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_outlook.com,140,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_safari generic,139,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__id_32_mode,137,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_15_mode_New,137,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_icloud.com,137,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_34_mode_match_status:1,136,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_1280x720,127,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_infrequent_sklearn,124,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_firefox,122,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_29_mode_Found,117,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_2048x1536,112,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_chrome 63.0 for android,109,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 11.1.2,107,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_38_mode_T,106,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_mail.com,106,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_chrome 65.0,105,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_16_mode_Found,105,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_2436x1125,105,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_12_mode_NotFound,104,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__card4_mode_american express,102,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_chrome 66.0,96,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__id_09_median,95,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Mac OS X 10_12_6,93,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_15_mode_Found,90,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_rocketmail.com,87,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Android 7.0,86,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__id_04_mean,86,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_mobile safari 10.0,85,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_optonline.net,84,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 11.2.1,82,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_comcast.net,80,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 11.2.6,80,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_ymail.com,78,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_att.net,78,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__id_10_median,77,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_chrome 65.0 for android,76,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_sbcglobal.net,75,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__productcd_nunique,74,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 11.2.2,72,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_verizon.net,70,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_MISSING,70,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_1600x900,69,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Android,69,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_chrome 64.0,69,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_live.com.mx,68,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_edge 15.0,68,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__id_10_mean,68,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_edge 16.0,67,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Mac OS X 10_10_5,65,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_3360x2100,65,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_firefox 57.0,64,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_chrome 62.0 for android,63,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_msn.com,60,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_28_mode_Found,60,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Mac OS X 10_11_6,59,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__id_07_count,58,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_MISSING,57,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_35_mode_F,57,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_1280x800,57,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 11.3.0,54,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Mac OS X 10_13_1,54,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__id_10_count,53,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_2560x1440,53,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_me.com,52,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_yahoo.com.mx,51,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_ie 11.0 for tablet,51,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_firefox 59.0,51,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 11.0.3,49,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_live.com,49,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_1334x750,48,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Windows 8.1,48,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Android 8.0.0,48,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_16_mode_MISSING,47,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_15_mode_Unknown,47,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_bellsouth.net,45,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_infrequent_sklearn,45,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_36_mode_F,45,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_chrome 64.0 for android,44,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_charter.net,44,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__identity_rows,43,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_1440x900,43,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_29_mode_NotFound,42,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_cox.net,40,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 11.2.0,40,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_infrequent_sklearn,39,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_safari 11.0,38,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__id_02_count,38,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__card6_mode_debit,38,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_36_mode_T,37,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_28_mode_New,37,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__id_04_count,37,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_mobile safari 9.0,36,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_2220x1080,36,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_34_mode_MISSING,36,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Mac OS X 10_13_2,33,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_chrome 49.0,33,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__history_support_score,32,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Android 5.1.1,31,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_1280x1024,31,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Linux,29,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_firefox 58.0,29,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_mac.com,28,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_2880x1800,27,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_chrome 61.0,26,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_samsung browser 6.2,26,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_1680x1050,24,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_2560x1600,23,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_2732x2048,23,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_firefox 52.0,22,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_chrome 66.0 for android,21,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_34_mode_match_status:0,21,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__card4_mode_MISSING,20,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__id_04_median,18,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 11.2.5,17,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Mac OS X 10_13_3,16,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__id_06_count,15,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_35_mode_T,15,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_1136x640,15,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_chrome,15,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__id_03_median,14,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_1920x1200,14,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 11.1.1,13,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__identity_present,13,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 10.3.3,12,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Mac OS X 10.13,12,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Android 6.0.1,11,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__card6_mode_MISSING,11,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_edge 14.0,11,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Mac OS X 10_13_4,10,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__low_history_flag,10,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 9.3.5,9,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_1024x768,9,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_MISSING,8,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_31_mode_chrome generic for android,8,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Mac,8,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__id_08_count,7,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__id_11_count,7,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_15_mode_MISSING,7,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_12_mode_MISSING,4,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__id_01_count,3,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Android 7.1.1,2,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_33_mode_2001x1125,2,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 10.2.1,1,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Android 8.1.0,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_infrequent_sklearn,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_yahoo.fr,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_yahoo.es,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_yahoo.de,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_windstream.net,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__top_email_domain_web.de,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 11.1.0,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 11.0.2,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 10.2.0,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 11.0.1,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 11.0.0,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 10.3.2,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 10.3.1,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 10.0.2,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_iOS 10.1.1,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Mac OS X 10_7_5,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Mac OS X 10_6_8,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Android 6.0,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Windows XP,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Windows Vista,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Windows 8,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Mac OS X 10_9_5,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Mac OS X 10_8_5,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Mac OS X 10_12_5,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Mac OS X 10.9,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Mac OS X 10_12_4,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Mac OS X 10_12_3,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_28_mode_MISSING,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_29_mode_MISSING,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Android 4.4.2,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_30_mode_Android 5.0.2,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
cat__id_34_mode_infrequent_sklearn,0,lgbm_pr_default_seed2026,lgbm_pr_default,2026
num__tx_amount_mean,5654,lgbm_pr_default_seed777,lgbm_pr_default,777
num__tx_amount_median_proxy,5373,lgbm_pr_default_seed777,lgbm_pr_default,777
num__tx_amount_sum,5171,lgbm_pr_default_seed777,lgbm_pr_default,777
num__tx_amount_std,3955,lgbm_pr_default_seed777,lgbm_pr_default,777
num__avg_inter_tx_seconds,3773,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_20_mode,3456,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_19_mode,3299,lgbm_pr_default_seed777,lgbm_pr_default,777
num__tx_dt_span_days,3290,lgbm_pr_default_seed777,lgbm_pr_default,777
num__tx_sum_stanadart_flow_proxy_proxy,3244,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_02_mean,2975,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_02_median,2912,lgbm_pr_default_seed777,lgbm_pr_default,777
num__odd_amount_share,2082,lgbm_pr_default_seed777,lgbm_pr_default,777
num__tx_freq_per_day,2039,lgbm_pr_default_seed777,lgbm_pr_default,777
num__num_missing_identity,1803,lgbm_pr_default_seed777,lgbm_pr_default,777
num__daily_activity_share,1773,lgbm_pr_default_seed777,lgbm_pr_default,777
num__crypto_pattern_score,1768,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_06_mean,1664,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_01_mean,1621,lgbm_pr_default_seed777,lgbm_pr_default,777
num__non_null_id_values,1578,lgbm_pr_default_seed777,lgbm_pr_default,777
num__amount_repeat_share,1575,lgbm_pr_default_seed777,lgbm_pr_default,777
num__tx_sum_high_risk_flow_proxy,1375,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_05_mean,1370,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_13_mode,1295,lgbm_pr_default_seed777,lgbm_pr_default,777
num__short_turnover_share,1249,lgbm_pr_default_seed777,lgbm_pr_default,777
num__high_risk_vs_mean,1118,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_06_median,1051,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__top_email_domain_gmail.com,972,lgbm_pr_default_seed777,lgbm_pr_default,777
num__weighted_amount_repeat_share,959,lgbm_pr_default_seed777,lgbm_pr_default,777
num__MCC_risk_share_proxy,940,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_14_mode,927,lgbm_pr_default_seed777,lgbm_pr_default,777
num__cash_out_ratio_proxy,907,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_05_median,732,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__card4_mode_mastercard,667,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_01_median,635,lgbm_pr_default_seed777,lgbm_pr_default,777
num__tx_count_total,618,lgbm_pr_default_seed777,lgbm_pr_default,777
num__tx_count_standart_flow,597,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_11_mean,562,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__card4_mode_visa,544,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_17_mode,491,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_03_count,475,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__top_email_domain_yahoo.com,433,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__top_email_domain_hotmail.com,392,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__top_email_domain_anonymous.com,387,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_09_count,380,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_11_median,288,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_18_mode,275,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_31_mode_chrome 63.0,264,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__card6_mode_credit,259,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__top_email_domain_MISSING,257,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__top_email_domain_aol.com,245,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_30_mode_Windows 7,243,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_09_mean,225,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_33_mode_1920x1080,213,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__card4_mode_discover,212,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_38_mode_F,206,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_33_mode_1366x768,197,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_34_mode_match_status:2,195,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_31_mode_ie 11.0 for desktop,172,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_33_mode_2208x1242,171,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_30_mode_Windows 10,170,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_12_mode_Found,169,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_05_count,168,lgbm_pr_default_seed777,lgbm_pr_default,777
num__addr2_nunique,165,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_31_mode_chrome 62.0,155,lgbm_pr_default_seed777,lgbm_pr_default,777
num__device_type_nunique,154,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_32_mode,152,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_15_mode_New,137,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_31_mode_mobile safari 11.0,135,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_29_mode_Found,134,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__top_email_domain_icloud.com,132,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_31_mode_safari generic,131,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_37_mode_F,126,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_03_mean,124,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_31_mode_chrome generic,123,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_34_mode_match_status:1,121,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_31_mode_firefox,120,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_30_mode_iOS 11.1.2,118,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__top_email_domain_outlook.com,115,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_16_mode_NotFound,115,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_31_mode_infrequent_sklearn,110,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_09_median,105,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_31_mode_mobile safari generic,104,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_33_mode_1280x720,104,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__top_email_domain_mail.com,101,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_31_mode_chrome 63.0 for android,100,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_33_mode_2048x1536,100,lgbm_pr_default_seed777,lgbm_pr_default,777
num__tx_count_high_risk_flow,99,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__card4_mode_american express,96,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_37_mode_T,95,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_10_median,93,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_38_mode_T,92,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_12_mode_NotFound,90,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_33_mode_2436x1125,89,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_16_mode_Found,87,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_31_mode_chrome 65.0,86,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_04_mean,84,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_31_mode_mobile safari 10.0,82,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_30_mode_Mac OS X 10_12_6,82,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__top_email_domain_sbcglobal.net,77,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_31_mode_chrome 64.0,76,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__top_email_domain_att.net,75,lgbm_pr_default_seed777,lgbm_pr_default,777
num__id_10_mean,72,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_30_mode_iOS 11.2.6,71,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_15_mode_Found,70,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__top_email_domain_rocketmail.com,70,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__top_email_domain_optonline.net,70,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_31_mode_chrome 65.0 for android,69,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_31_mode_edge 16.0,69,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_30_mode_Mac OS X 10_10_5,69,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__id_30_mode_iOS 11.2.1,66,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__top_email_domain_ymail.com,65,lgbm_pr_default_seed777,lgbm_pr_default,777
cat__top_email_domain_comcast.net,62,lgbm_pr_default_seed777,lgbm_pr_default,777
